time,20sim,fmu,cohla,d-20sim-fmu,d-fmu-cohla,d-20sim-cohla,offset-20sim-cohla,target
2109,18.2891652458086,18.289,18.289026,0.000165245808599,2.59999999983052E-05,0.000139245808601,-0.000139245808601,18
2112,18.2779562385305,18.2778,18.277821,0.000156238530501,2.10000000002708E-05,0.0001352385305,-0.0001352385305,18
2115,18.2667550127121,18.2666,18.266623,0.000155012712099,2.2999999998774E-05,0.000132012712101,-0.000132012712101,18
2118,18.2555615629511,18.2554,18.255434,0.000161562951099,3.39999999994234E-05,0.0001275629511,-0.0001275629511,18
2121,18.2443758838496,18.2443,18.244252,7.58838496004444E-05,4.79999999996039E-05,0.0001238838496,-0.0001238838496,18
2124,18.2331979700129,18.2331,18.233078,9.79700128986849E-05,2.20000000012988E-05,0.0001199700129,-0.0001199700129,18
2127,18.2220278160503,18.2219,18.221912,0.000127816050298,1.19999999981246E-05,0.0001158160503,-0.0001158160503,18
2130,18.2108654165747,18.2108,18.210753,6.5416574699384E-05,4.6999999998576E-05,0.000112416574698,-0.000112416574698,18
2133,18.1997107662028,18.1996,18.199602,0.000110766202798,1.9999999985032E-06,0.0001087662028,-0.0001087662028,18
2136,18.1885638595552,18.1885,18.188459,6.38595551976095E-05,4.09999999995137E-05,0.000104859555197,-0.000104859555197,18
2139,18.1774246912561,18.1773,18.177324,0.000124691256101,2.3999999999802E-05,0.000100691256101,-0.000100691256101,18
2142,18.1662932559332,18.1662,18.166196,9.32559332014193E-05,4.00000000055911E-06,9.72559332019785E-05,-9.72559332019785E-05,18
2145,18.1551695482183,18.1551,18.155076,6.95482182990759E-05,2.3999999999802E-05,9.35482182988778E-05,-9.35482182988778E-05,18
2148,18.1440535627469,18.144,18.143964,5.35627469027133E-05,3.59999999979266E-05,8.95627469006399E-05,-8.95627469006399E-05,18
2151,18.1329452941578,18.1329,18.132859,4.52941578004129E-05,4.09999999995137E-05,8.62941577999266E-05,-8.62941577999266E-05,18
2154,18.1218447370941,18.1218,18.121763,4.47370941003555E-05,3.69999999989545E-05,8.17370940993101E-05,-8.17370940993101E-05,18
2157,18.1107518862023,18.1107,18.110674,5.18862023000111E-05,2.60000000018579E-05,7.78862023018689E-05,-7.78862023018689E-05,18
2160,18.0996667361325,18.0996,18.099592,6.67361325028537E-05,7.99999999756551E-06,7.47361325004192E-05,-7.47361325004192E-05,18
2163,18.0885892815388,18.0885,18.088519,8.92815387985024E-05,1.90000000017676E-05,7.02815387967348E-05,-7.02815387967348E-05,18
2166,18.0775195170789,18.0775,18.077453,1.95170789005772E-05,4.70000000021287E-05,6.65170789027059E-05,-6.65170789027059E-05,18
2169,18.0664574374142,18.0664,18.066394,5.74374141990575E-05,6.00000000261502E-06,6.34374142016725E-05,-6.34374142016725E-05,18
2172,18.0554030372097,18.0553,18.055344,0.000103037209701,4.40000000025975E-05,5.90372096986869E-05,-5.90372096986869E-05,18
2175,18.0443563111343,18.0443,18.044301,5.63111343012679E-05,1.00000000102796E-06,5.53111343002399E-05,-5.53111343002399E-05,18
2178,18.0333172538604,18.0333,18.033265,1.72538603990802E-05,3.50000000004513E-05,5.22538603995315E-05,-5.22538603995315E-05,18
2181,18.0222858600644,18.0222,18.022238,8.58600643987018E-05,3.79999999999825E-05,4.78600643987193E-05,-4.78600643987193E-05,18
2184,18.011262124426,18.0112,18.011218,6.21244260017306E-05,1.80000000007396E-05,4.4124426000991E-05,-4.4124426000991E-05,18
2187,18.0002460416288,18.0002,18.000205,4.60416287992871E-05,5.00000000158707E-06,4.10416287977E-05,-4.10416287977E-05,18
2190,17.9892376063602,17.9892,17.989201,3.7606360198339E-05,1.00000000102796E-06,3.6606360197311E-05,-3.6606360197311E-05,18
2193,17.9782368133112,17.9782,17.978203,3.68133111976476E-05,2.99999999953116E-06,3.38133111981165E-05,-3.38133111981165E-05,18
2196,17.9672436571763,17.9672,17.967214,4.36571763025029E-05,1.40000000001805E-05,2.96571763023223E-05,-2.96571763023223E-05,18
2199,17.956258132654,17.9562,17.956232,5.81326540007865E-05,3.20000000009202E-05,2.61326539998663E-05,-2.61326539998663E-05,18
2202,17.9452802344462,17.9453,17.945258,1.97655537981234E-05,4.20000000005416E-05,2.22344462024182E-05,-2.22344462024182E-05,18
2205,17.9343099572587,17.9343,17.934291,9.95725870112096E-06,8.99999999859347E-06,1.89572586997144E-05,-1.89572586997144E-05,18
2208,17.9233472958007,17.9233,17.923332,4.72958006980662E-05,3.19999999973675E-05,1.52958007006987E-05,-1.52958007006987E-05,18
2211,17.9123922447855,17.9124,17.912381,7.75521450080419E-06,1.90000000017676E-05,1.12447855009634E-05,-1.12447855009634E-05,18
2214,17.9014447989296,17.9014,17.901437,4.47989296006313E-05,3.70000000025072E-05,7.79892959812401E-06,-7.79892959812401E-06,18
2217,17.8905049529534,17.8905,17.890501,4.95295340030566E-06,1.00000000102796E-06,3.9529533992777E-06,-3.9529533992777E-06,18
2220,17.8795727015811,17.8796,17.879573,2.72984188995906E-05,2.69999999993331E-05,2.98418900257502E-07,2.98418900257502E-07,18
2223,17.8686480395403,17.8687,17.868652,5.19604597002399E-05,4.79999999996039E-05,3.96045970063597E-06,3.96045970063597E-06,18
2226,17.8577309615625,17.8577,17.857738,3.09615624978221E-05,3.79999999999825E-05,7.03843750216038E-06,7.03843750216038E-06,18
2229,17.8468214623825,17.8468,17.846832,2.14623824987825E-05,3.19999999973675E-05,1.0537617498585E-05,1.0537617498585E-05,18
2232,17.8359195367393,17.8359,17.835934,1.95367393018842E-05,3.40000000029761E-05,1.44632607010919E-05,1.44632607010919E-05,18
2235,17.8250251793749,17.825,17.825043,2.51793749015405E-05,4.30000000015696E-05,1.7820625100029E-05,1.7820625100029E-05,18
2238,17.8141383850355,17.8142,17.81416,6.16149645011887E-05,3.99999999984857E-05,2.16149645027031E-05,2.16149645027031E-05,18
2241,17.8032591484707,17.8033,17.803285,4.08515292988909E-05,1.50000000012085E-05,2.58515292976824E-05,2.58515292976824E-05,18
2244,17.7923874644338,17.7924,17.792417,1.25355661992899E-05,1.69999999997117E-05,2.95355661990015E-05,2.95355661990015E-05,18
2247,17.7815233276816,17.7816,17.781556,7.66723184000284E-05,4.40000000025975E-05,3.26723183974309E-05,3.26723183974309E-05,18
2250,17.7706667329748,17.7707,17.770703,3.32670252021217E-05,2.99999999953116E-06,3.62670252016528E-05,3.62670252016528E-05,18
2253,17.7598176750775,17.7599,17.759858,8.23249225021527E-05,4.20000000005416E-05,4.03249225016111E-05,4.03249225016111E-05,18
2256,17.7489761487576,17.749,17.74902,2.38512423997861E-05,2.00000000027956E-05,4.38512424025817E-05,4.38512424025817E-05,18
2259,17.7381421487866,17.7382,17.738189,5.78512133984077E-05,1.10000000006494E-05,4.68512133977583E-05,4.68512133977583E-05,18
2262,17.7273156699395,17.7274,17.727366,8.43300604991271E-05,3.39999999994234E-05,5.03300604997037E-05,5.03300604997037E-05,18
2265,17.716496706995,17.7166,17.716551,0.000103293005001,4.90000000006319E-05,5.4293005000261E-05,5.4293005000261E-05,18
2268,17.7056852547356,17.7057,17.705743,1.47452644014834E-05,4.29999999980169E-05,5.77452643995002E-05,5.77452643995002E-05,18
2271,17.6948813079472,17.6949,17.694943,1.86920528015833E-05,4.29999999980169E-05,6.16920527996001E-05,6.16920527996001E-05,18
2274,17.6840848614194,17.6841,17.68415,1.51385806006488E-05,4.99999999981071E-05,6.51385805987559E-05,6.51385805987559E-05,18
2277,17.6732959099454,17.6734,17.673365,0.000104090054602,3.50000000004513E-05,6.90900546018724E-05,6.90900546018724E-05,18
2280,17.6625144483219,17.6626,17.662587,8.55516781008703E-05,1.30000000027053E-05,7.2551678098165E-05,7.2551678098165E-05,18
2283,17.6703850994488,17.6698,17.669834,0.000585099448802,3.40000000029761E-05,0.000551099448799,-0.000551099448799,18
2286,17.6782502866524,17.6777,17.677696,0.000550286652398,4.00000000055911E-06,0.000554286652399,-0.000554286652399,18
2289,17.6861100137262,17.6856,17.685554,0.000510013726199,4.60000000011007E-05,0.0005560137262,-0.0005560137262,18
2292,17.6939642844604,17.6934,17.693406,0.000564284460399,5.99999999906231E-06,0.0005582844604,-0.0005582844604,18
2295,17.7018131026431,17.7013,17.701253,0.000513102643101,4.6999999998576E-05,0.000560102643099,-0.000560102643099,18
2298,17.7096564720595,17.7091,17.709094,0.0005564720595,5.99999999906231E-06,0.000562472059499,-0.000562472059499,18
2301,17.7174943964921,17.7169,17.716929,0.000594396492101,2.9000000001389E-05,0.0005653964921,-0.0005653964921,18
2304,17.725326879721,17.7248,17.72476,0.000526879721001,3.99999999984857E-05,0.000566879720999,-0.000566879720999,18
2307,17.7331539255235,17.7326,17.732584,0.000553925523498,1.60000000022364E-05,0.0005699255235,-0.0005699255235,18
2310,17.7409755376743,17.7404,17.740404,0.000575537674298,4.00000000055911E-06,0.000571537674297,-0.000571537674297,18
2313,17.7487917199457,17.7482,17.748218,0.0005917199457,1.80000000007396E-05,0.000573719945699,-0.000573719945699,18
2316,17.756602476107,17.756,17.756026,0.000602476106998,2.59999999983052E-05,0.000576476107,-0.000576476107,18
2319,17.7644078099253,17.7638,17.763829,0.000607809925299,2.9000000001389E-05,0.000578809925297,-0.000578809925297,18
2322,17.7722077251647,17.7716,17.771627,0.000607725164702,2.69999999993331E-05,0.000580725164703,-0.000580725164703,18
2325,17.7800022255868,17.7794,17.779419,0.0006022255868,1.90000000017676E-05,0.000583225586798,-0.000583225586798,18
2328,17.7877913149509,17.7872,17.787206,0.000591314950903,6.00000000261502E-06,0.0005853149509,-0.0005853149509,18
2331,17.7955749970133,17.795,17.794988,0.000574997013299,1.20000000016773E-05,0.000586997013301,-0.000586997013301,18
2334,17.8033532755277,17.8028,17.802764,0.0005532755277,3.60000000014793E-05,0.000589275527702,-0.000589275527702,18
2337,17.8111261542456,17.8105,17.810535,0.000626154245598,3.50000000004513E-05,0.000591154245598,-0.000591154245598,18
2340,17.8188936369153,17.8183,17.8183,0.000593636915298,0,0.000593636915298,-0.000593636915298,18
2343,17.8266557272831,17.8261,17.82606,0.0005557272831,4.00000000020384E-05,0.000595727283102,-0.000595727283102,18
2346,17.8344124290923,17.8338,17.833814,0.0006124290923,1.40000000001805E-05,0.0005984290923,-0.0005984290923,18
2349,17.8421637460837,17.8416,17.841563,0.000563746083699,3.69999999989545E-05,0.000600746083698,-0.000600746083698,18
2352,17.8499096819955,17.8493,17.849307,0.000609681995499,7.00000000009027E-06,0.000602681995499,-0.000602681995499,18
2355,17.8576502405634,17.857,17.857046,0.000650240563402,4.60000000011007E-05,0.000604240563401,-0.000604240563401,18
2358,17.8653854255203,17.8648,17.864779,0.000585425520303,2.10000000002708E-05,0.000606425520303,-0.000606425520303,18
2361,17.8731152405969,17.8725,17.872506,0.0006152405969,6.00000000261502E-06,0.000609240596898,-0.000609240596898,18
2364,17.8808396895207,17.8802,17.880228,0.0006396895207,2.80000000003611E-05,0.000611689520699,-0.000611689520699,18
2367,17.8885587760172,17.8879,17.887945,0.0006587760172,4.50000000000728E-05,0.0006137760172,-0.0006137760172,18
2370,17.8962725038091,17.8957,17.895657,0.000572503809099,4.30000000015696E-05,0.000615503809101,-0.000615503809101,18
2373,17.9039808766163,17.9034,17.903363,0.000580876616297,3.70000000025072E-05,0.0006178766163,-0.0006178766163,18
2376,17.9116838981565,17.9111,17.911064,0.000583898156499,3.60000000014793E-05,0.000619898156501,-0.000619898156501,18
2379,17.9193815721446,17.9188,17.91876,0.000581572144601,4.00000000020384E-05,0.000621572144603,-0.000621572144603,18
2382,17.9270739022928,17.9264,17.92645,0.0006739022928,4.99999999981071E-05,0.000623902292801,-0.000623902292801,18
2385,17.934760892311,17.9341,17.934135,0.000660892311,3.50000000004513E-05,0.000625892311,-0.000625892311,18
2388,17.9424425459065,17.9418,17.941814,0.000642545906498,1.40000000001805E-05,0.000628545906498,-0.000628545906498,18
2391,17.9501188667837,17.9495,17.949488,0.0006188667837,1.20000000016773E-05,0.000630866783702,-0.000630866783702,18
2394,17.9577898586447,17.9572,17.957157,0.000589858644698,4.30000000015696E-05,0.0006328586447,-0.0006328586447,18
2397,17.9654555251892,17.9648,17.964821,0.000655525189199,2.10000000002708E-05,0.000634525189199,-0.000634525189199,18
2400,17.9731158701138,17.9725,17.972479,0.000615870113801,2.10000000002708E-05,0.000636870113802,-0.000636870113802,18
2403,17.980770897113,17.9801,17.980132,0.000670897113,3.20000000009202E-05,0.000638897112999,-0.000638897112999,18
2406,17.9884206098787,17.9878,17.987779,0.000620609878702,2.10000000002708E-05,0.000641609878702,-0.000641609878702,18
2409,17.9960650121,17.9954,17.995422,0.000665012100001,2.20000000012988E-05,0.000643012099999,-0.000643012099999,18
2412,18.0037041074635,18.0031,18.003059,0.000604107463499,4.09999999995137E-05,0.000645107463498,-0.000645107463498,18
2415,18.0113378996533,18.0107,18.01069,0.000637899653299,9.99999999962142E-06,0.000647899653298,-0.000647899653298,18
2418,18.0189663923511,18.0183,18.018317,0.0006663923511,1.69999999997117E-05,0.0006493923511,-0.0006493923511,18
2421,18.0265895892358,18.0259,18.025938,0.000689589235801,3.79999999999825E-05,0.000651589235801,-0.000651589235801,18
2424,18.0342074939837,18.0336,18.033554,0.000607493983701,4.60000000011007E-05,0.000653493983702,-0.000653493983702,18
2427,18.0418201102689,18.0412,18.041164,0.000620110268901,3.60000000014793E-05,0.000656110268903,-0.000656110268903,18
2430,18.0494274417626,18.0488,18.048769,0.0006274417626,3.09999999998922E-05,0.000658441762599,-0.000658441762599,18
2433,18.0570294921336,18.0564,18.056369,0.000629492133601,3.09999999998922E-05,0.000660492133601,-0.000660492133601,18
2436,18.0646262650482,18.064,18.063964,0.000626265048201,3.60000000014793E-05,0.000662265048202,-0.000662265048202,18
2439,18.0722177641699,18.0716,18.071553,0.000617764169899,4.6999999998576E-05,0.000664764169898,-0.000664764169898,18
2442,18.0798039931601,18.0791,18.079138,0.000703993160098,3.79999999999825E-05,0.000665993160098,-0.000665993160098,18
2445,18.0873849556772,18.0867,18.086716,0.000684955677201,1.59999999986837E-05,0.000668955677202,-0.000668955677202,18
2448,18.0949606553774,18.0943,18.09429,0.000660655377398,9.99999999962142E-06,0.000670655377398,-0.000670655377398,18
2451,18.1025310959142,18.1019,18.101858,0.000631095914198,4.20000000005416E-05,0.000673095914198,-0.000673095914198,18
2454,18.1100962809385,18.1094,18.109421,0.000696280938499,2.10000000002708E-05,0.000675280938498,-0.000675280938498,18
2457,18.1176562140989,18.117,18.116979,0.0006562140989,2.10000000002708E-05,0.0006772140989,-0.0006772140989,18
2460,18.1252108990412,18.1245,18.124532,0.000710899041199,3.19999999973675E-05,0.000678899041201,-0.000678899041201,18
2463,18.1327603394088,18.1321,18.132079,0.0006603394088,2.10000000002708E-05,0.0006813394088,-0.0006813394088,18
2466,18.1403045388425,18.1396,18.139621,0.000704538842498,2.09999999967181E-05,0.000683538842502,-0.000683538842502,18
2469,18.1478435009809,18.1472,18.147158,0.0006435009809,4.20000000005416E-05,0.0006855009809,-0.0006855009809,18
2472,18.1553772294596,18.1547,18.15469,0.000677229459601,9.99999999962142E-06,0.000687229459601,-0.000687229459601,18
2475,18.1629057279118,18.1622,18.162217,0.0007057279118,1.69999999997117E-05,0.0006887279118,-0.0006887279118,18
2478,18.1704289999685,18.1697,18.169738,0.000728999968501,3.79999999999825E-05,0.000690999968501,-0.000690999968501,18
2481,18.1779470492578,18.1773,18.177254,0.0006470492578,4.5999999997548E-05,0.000693049257798,-0.000693049257798,18
2484,18.1854598794054,18.1848,18.184765,0.000659879405401,3.50000000004513E-05,0.000694879405401,-0.000694879405401,18
2487,18.1929674940346,18.1923,18.19227,0.000667494034602,2.99999999988643E-05,0.000697494034601,-0.000697494034601,18
2490,18.200469896766,18.1998,18.199771,0.000669896765999,2.9000000001389E-05,0.000698896766,-0.000698896766,18
2493,18.2079670912178,18.2073,18.207266,0.0006670912178,3.39999999994234E-05,0.000701091217799,-0.000701091217799,18
2496,18.2154590810057,18.2148,18.214756,0.000659081005701,4.39999999990448E-05,0.0007030810057,-0.0007030810057,18
2499,18.2229458697428,18.2222,18.22224,0.000745869742801,3.99999999984857E-05,0.000705869742802,-0.000705869742802,18
2502,18.2304274610399,18.2297,18.22972,0.000727461039897,1.99999999992428E-05,0.000707461039898,-0.000707461039898,18
2505,18.237903858505,18.2372,18.237194,0.000703858504998,6.00000000261502E-06,0.000709858505001,-0.000709858505001,18
2508,18.2453750657437,18.2447,18.244664,0.0006750657437,3.60000000014793E-05,0.000711065743701,-0.000711065743701,18
2511,18.2528410863592,18.2521,18.252128,0.000741086359202,2.80000000003611E-05,0.000713086359202,-0.000713086359202,18
2514,18.2603019239522,18.2596,18.259586,0.000701923952199,1.40000000001805E-05,0.0007159239522,-0.0007159239522,18
2517,18.2677575821207,18.267,18.26704,0.000757582120702,4.00000000020384E-05,0.0007175821207,-0.0007175821207,18
2520,18.2752080644603,18.2745,18.274489,0.000708064460301,1.10000000006494E-05,0.000719064460302,-0.000719064460302,18
2523,18.2640087464652,18.2819,18.281932,0.017891253534799,3.20000000009202E-05,0.0179232535348,0.0179232535348,18
2526,18.2528172032032,18.2894,18.28937,0.0365827967968,2.99999999988643E-05,0.036552796796801,0.036552796796801,18
2529,18.241633429277,18.2968,18.296803,0.055166570722999,2.99999999953116E-06,0.055169570722999,0.055169570722999,18
2532,18.230457419293,18.3042,18.304231,0.073742580707002,3.09999999998922E-05,0.073773580707002,0.073773580707002,18
2535,18.2192891678615,18.3117,18.311653,0.092410832138498,4.6999999998576E-05,0.092363832138499,0.092363832138499,18
2538,18.2081286695961,18.3191,18.319071,0.110971330403899,2.89999999978363E-05,0.110942330403901,0.110942330403901,18
2541,18.1969759191148,18.3265,18.326483,0.129524080885201,1.69999999997117E-05,0.129507080885201,0.129507080885201,18
2544,18.1858309110387,18.3339,18.333891,0.1480690889613,8.99999999859347E-06,0.148060088961302,0.148060088961302,18
2547,18.1746936399931,18.3413,18.341293,0.166606360006899,7.00000000009027E-06,0.166599360006899,0.166599360006899,18
2550,18.1635641006066,18.3487,18.34869,0.185135899393401,9.99999999962142E-06,0.185125899393402,0.185125899393402,18
2553,18.152442287512,18.3381,18.338064,0.185657712488002,3.60000000014793E-05,0.185621712488,0.185621712488,18
2556,18.1413281953454,18.3268,18.326825,0.185471804654597,2.50000000008299E-05,0.185496804654598,0.185496804654598,18
2559,18.130221818747,18.3156,18.315594,0.185378181253,5.99999999906231E-06,0.185372181253001,0.185372181253001,18
2562,18.1191231523604,18.3044,18.30437,0.185276847639599,3.0000000002417E-05,0.185246847639597,0.185246847639597,18
2565,18.1080321908331,18.2932,18.293154,0.185167809166899,4.5999999997548E-05,0.185121809166901,0.185121809166901,18
2568,18.0969489288163,18.2819,18.281946,0.184951071183701,4.60000000011007E-05,0.184997071183702,0.184997071183702,18
2571,18.0858733609649,18.2707,18.270746,0.184826639035101,4.5999999997548E-05,0.184872639035099,0.184872639035099,18
2574,18.0748054819375,18.2596,18.259553,0.1847945180625,4.6999999998576E-05,0.184747518062501,0.184747518062501,18
2577,18.0637452863963,18.2484,18.248369,0.184654713603699,3.09999999998922E-05,0.184623713603699,0.184623713603699,18
2580,18.0526927690074,18.2372,18.237192,0.184507230992601,8.00000000111822E-06,0.1844992309926,0.1844992309926,18
2583,18.0416479244404,18.226,18.226023,0.184352075559598,2.30000000023267E-05,0.184375075559601,0.184375075559601,18
2586,18.0306107473689,18.2149,18.214861,0.1842892526311,3.90000000010104E-05,0.184250252631099,0.184250252631099,18
2589,18.01958123247,18.2037,18.203708,0.184118767530002,7.99999999756551E-06,0.18412676753,0.18412676753,18
2592,18.0085593744243,18.1926,18.192562,0.184040625575697,3.79999999999825E-05,0.184002625575697,0.184002625575697,18
2595,17.9975451679164,18.1814,18.181423,0.1838548320836,2.2999999998774E-05,0.183877832083599,0.183877832083599,18
2598,17.9865386076345,18.1703,18.170293,0.183761392365501,7.00000000009027E-06,0.183754392365501,0.183754392365501,18
2601,17.9755396882705,18.1592,18.15917,0.183660311729497,2.99999999988643E-05,0.183630311729498,0.183630311729498,18
2604,17.96454840452,18.1481,18.148055,0.183551595480001,4.50000000000728E-05,0.183506595480001,0.183506595480001,18
2607,17.9535647510822,18.1369,18.136948,0.1833352489178,4.79999999996039E-05,0.183383248917799,0.183383248917799,18
2610,17.9425887226599,18.1258,18.125848,0.183211277340103,4.79999999996039E-05,0.183259277340103,0.183259277340103,18
2613,17.9316203139599,18.1148,18.114756,0.183179686040099,4.39999999990448E-05,0.183135686040099,0.183135686040099,18
2616,17.9206595196924,18.1037,18.103672,0.1830404803076,2.80000000003611E-05,0.1830124803076,0.1830124803076,18
2619,17.9097063345713,18.0926,18.092596,0.182893665428701,4.00000000055911E-06,0.1828896654287,0.1828896654287,18
2622,17.8987607533143,18.0815,18.081527,0.182739246685699,2.70000000028858E-05,0.182766246685702,0.182766246685702,18
2625,17.8878227706426,18.0705,18.070466,0.182677229357399,3.39999999994234E-05,0.182643229357399,0.182643229357399,18
2628,17.8768923812811,18.0594,18.059412,0.182507618718901,1.19999999981246E-05,0.182519618718899,0.182519618718899,18
2631,17.8659695799586,18.0484,18.048366,0.182430420041399,3.39999999994234E-05,0.1823964200414,0.1823964200414,18
2634,17.8550543614072,18.0373,18.037328,0.1822456385928,2.80000000003611E-05,0.1822736385928,0.1822736385928,18
2637,17.8441467203629,18.0263,18.026298,0.182153279637099,1.9999999985032E-06,0.1821512796371,0.1821512796371,18
2640,17.8332466515653,18.0153,18.015275,0.1820533484347,2.50000000008299E-05,0.182028348434699,0.182028348434699,18
2643,17.8223541497576,18.0043,18.00426,0.1819458502424,4.00000000020384E-05,0.181905850242398,0.181905850242398,18
2646,17.8114692096867,17.9933,17.993252,0.181830790313303,4.80000000031566E-05,0.181782790313299,0.181782790313299,18
2649,17.8005918261031,17.9823,17.982252,0.181708173896897,4.79999999996039E-05,0.181660173896898,0.181660173896898,18
2652,17.789721993761,17.9713,17.97126,0.181578006239,3.99999999984857E-05,0.181538006239002,0.181538006239002,18
2655,17.7788597074182,17.9603,17.960275,0.181440292581801,2.50000000008299E-05,0.1814152925818,0.1814152925818,18
2658,17.7680049618363,17.9493,17.949298,0.1812950381637,2.00000000205591E-06,0.181293038163698,0.181293038163698,18
2661,17.7571577517801,17.9383,17.938329,0.181142248219903,2.89999999978363E-05,0.181171248219901,0.181171248219901,18
2664,17.7463180720185,17.9274,17.927367,0.181081927981499,3.29999999983954E-05,0.1810489279815,0.1810489279815,18
2667,17.7354859173239,17.9164,17.916413,0.1809140826761,1.29999999991526E-05,0.180927082676099,0.180927082676099,18
2670,17.7246612824722,17.9055,17.905467,0.180838717527799,3.29999999983954E-05,0.1808057175278,0.1808057175278,18
2673,17.7324887903422,17.8945,17.894528,0.162011209657802,2.80000000003611E-05,0.162039209657802,0.162039209657802,18
2676,17.7403108642399,17.8836,17.883596,0.143289135760103,4.00000000055911E-06,0.143285135760102,0.143285135760102,18
2679,17.7481275079374,17.8727,17.872672,0.124572492062601,2.80000000003611E-05,0.124544492062601,0.124544492062601,18
2682,17.7559387252046,17.8618,17.861756,0.105861274795398,4.39999999990448E-05,0.105817274795399,0.105817274795399,18
2685,17.7637445198086,17.8508,17.850848,0.087055480191399,4.79999999996039E-05,0.087103480191399,0.087103480191399,18
2688,17.7715448955139,17.8399,17.839946,0.068355104486098,4.60000000011007E-05,0.0684011044861,0.0684011044861,18
2691,17.7793398560823,17.8291,17.829053,0.049760143917702,4.70000000021287E-05,0.0497131439177,0.0497131439177,18
2694,17.7871294052732,17.8182,17.818167,0.031070594726803,3.30000000019481E-05,0.031037594726801,0.031037594726801,18
2697,17.794913546843,17.8073,17.807289,0.012386453157003,1.10000000006494E-05,0.012375453157002,0.012375453157002,18
2700,17.8026922845461,17.7964,17.796418,0.006292284546102,1.80000000007396E-05,0.006274284546102,-0.006274284546102,18
2703,17.8104656221337,17.7856,17.785555,0.024865622133703,4.50000000000728E-05,0.024910622133703,-0.024910622133703,18
2706,17.8182335633546,17.7747,17.774699,0.0435335633546,1.00000000102796E-06,0.043534563354601,-0.043534563354601,18
2709,17.8259961119553,17.7639,17.763851,0.062096111955299,4.90000000006319E-05,0.062145111955299,-0.062145111955299,18
2712,17.8337532716792,17.753,17.75301,0.0807532716792,9.99999999962142E-06,0.0807432716792,-0.0807432716792,18
2715,17.8415050462675,17.7422,17.742177,0.099305046267499,2.2999999998774E-05,0.099328046267498,-0.099328046267498,18
2718,17.8492514394585,17.7314,17.731351,0.117851439458498,4.90000000006319E-05,0.117900439458499,-0.117900439458499,18
2721,17.8569924549881,17.7205,17.720533,0.136492454988097,3.29999999983954E-05,0.136459454988099,-0.136459454988099,18
2724,17.8647280965896,17.7097,17.709722,0.1550280965896,2.1999999997746E-05,0.155006096589602,-0.155006096589602,18
2727,17.8724583679936,17.6989,17.698919,0.1735583679936,1.89999999982149E-05,0.173539367993602,-0.173539367993602,18
2730,17.8801832729283,17.6881,17.688124,0.192083272928301,2.3999999999802E-05,0.192059272928301,-0.192059272928301,18
2733,17.8879028151189,17.6954,17.695353,0.1925028151189,4.6999999998576E-05,0.192549815118898,-0.192549815118898,18
2736,17.8956169982886,17.7032,17.703198,0.1924169982886,1.9999999985032E-06,0.192418998288598,-0.192418998288598,18
2739,17.9033258261576,17.711,17.711038,0.192325826157603,3.79999999999825E-05,0.192287826157603,-0.192287826157603,18
2742,17.9110293024435,17.7189,17.718872,0.192129302443497,2.80000000003611E-05,0.192157302443498,-0.192157302443498,18
2745,17.9187274308617,17.7267,17.726701,0.1920274308617,9.99999997475243E-07,0.192026430861702,-0.192026430861702,18
2748,17.9264202151246,17.7345,17.734524,0.1919202151246,2.3999999999802E-05,0.191896215124601,-0.191896215124601,18
2751,17.9341076589422,17.7423,17.742342,0.191807658942199,4.20000000005416E-05,0.191765658942199,-0.191765658942199,18
2754,17.9417897660219,17.7502,17.750155,0.191589766021899,4.50000000000728E-05,0.191634766021899,-0.191634766021899,18
2757,17.9494665400686,17.758,17.757962,0.1914665400686,3.79999999999825E-05,0.1915045400686,-0.1915045400686,18
2760,17.9571379847847,17.7658,17.765764,0.191337984784703,3.59999999979266E-05,0.1913739847847,-0.1913739847847,18
2763,17.9648041038695,17.7736,17.77356,0.191204103869499,4.00000000020384E-05,0.191244103869501,-0.191244103869501,18
2766,17.9724649010205,17.7814,17.781351,0.1910649010205,4.90000000006319E-05,0.191113901020501,-0.191113901020501,18
2769,17.9801203799323,17.7891,17.789137,0.191020379932297,3.69999999989545E-05,0.190983379932298,-0.190983379932298,18
2772,17.9877705442966,17.7969,17.796917,0.190870544296601,1.69999999997117E-05,0.190853544296601,-0.190853544296601,18
2775,17.9954153978031,17.8047,17.804692,0.1907153978031,8.00000000111822E-06,0.190723397803101,-0.190723397803101,18
2778,18.0030549441385,17.8125,17.812461,0.190554944138501,3.90000000010104E-05,0.190593944138502,-0.190593944138502,18
2781,18.0106891869872,17.8202,17.820225,0.1904891869872,2.50000000008299E-05,0.190464186987199,-0.190464186987199,18
2784,18.0183181300309,17.828,17.827984,0.190318130030899,1.59999999986837E-05,0.190334130030898,-0.190334130030898,18
2787,18.025941776949,17.8357,17.835737,0.190241776949001,3.70000000025072E-05,0.190204776948999,-0.190204776948999,18
2790,18.0335601314179,17.8435,17.843485,0.190060131417901,1.49999999976558E-05,0.190075131417899,-0.190075131417899,18
2793,18.0411731971117,17.8512,17.851227,0.189973197111701,2.70000000028858E-05,0.189946197111698,-0.189946197111698,18
2796,18.0487809777022,17.859,17.858964,0.189780977702199,3.60000000014793E-05,0.189816977702201,-0.189816977702201,18
2799,18.0563834768582,17.8667,17.866696,0.1896834768582,4.00000000055911E-06,0.1896874768582,-0.1896874768582,18
