time,20sim,cohla,delta,abs-delta,HeaterState-20sim,HeaterState-CoHLA,target
8205,17.9345711260723,18.224958,0.290386873927702,0.290386873927702,0,1,18
8208,17.9236119609543,18.232436,0.3088240390457,0.3088240390457,0,1,18
8211,17.9126604012995,18.239908,0.327247598700499,0.327247598700499,0,1,18
8214,17.9017164418299,18.247376,0.345659558170098,0.345659558170098,0,1,18
8217,17.890780077271,18.254838,0.364057922729,0.364057922729,0,1,18
8220,17.8798513023525,18.262295,0.382443697647503,0.382443697647503,0,1,18
8223,17.8689301118067,18.269747,0.400816888193297,0.400816888193297,0,1,18
8226,17.8580165003704,18.277193,0.4191764996296,0.4191764996296,0,1,18
8229,17.847110462784,18.284635,0.437524537216003,0.437524537216003,0,1,18
8232,17.8362119937911,18.292071,0.4558590062089,0.4558590062089,0,1,18
8235,17.8253210881394,18.299502,0.4741809118606,0.4741809118606,0,1,18
8238,17.81443774058,18.306928,0.492490259419998,0.492490259419998,0,1,18
8241,17.8035619458681,18.314349,0.5107870541319,0.5107870541319,0,1,18
8244,17.7926936987619,18.321764,0.5290703012381,0.5290703012381,0,1,18
8247,17.7818329940234,18.329175,0.547342005976599,0.547342005976599,0,1,18
8250,17.7709798264188,18.33658,0.565600173581203,0.565600173581203,0,0,18
8253,17.7601341907166,18.325963,0.565828809283403,0.565828809283403,0,0,18
8256,17.7492960816904,18.314732,0.5654359183096,0.5654359183096,0,0,18
8259,17.7384654941166,18.303509,0.565043505883398,0.565043505883398,0,0,18
8262,17.7276424227755,18.292294,0.564651577224499,0.564651577224499,0,0,18
8265,17.7168268624509,18.281087,0.564260137549098,0.564260137549098,0,0,18
8268,17.7060188079307,18.269887,0.5638681920693,0.5638681920693,0,0,18
8271,17.6952182540053,18.258695,0.563476745994699,0.563476745994699,0,0,18
8274,17.6844251954702,18.247511,0.563085804529798,0.563085804529798,0,0,18
8277,17.6736396271231,18.236335,0.562695372876899,0.562695372876899,0,0,18
8280,17.6628615437668,18.225166,0.5623044562332,0.5623044562332,0,0,18
8283,17.6707293136896,18.214005,0.543275686310402,0.543275686310402,1,0,18
8286,17.6785916235219,18.202852,0.5242603764781,0.5242603764781,1,0,18
8289,17.6864484770529,18.191707,0.505258522947102,0.505258522947102,1,0,18
8292,17.6942998780689,18.180569,0.486269121931098,0.486269121931098,1,0,18
8295,17.7021458303539,18.169439,0.467293169646101,0.467293169646101,1,0,18
8298,17.7099863376893,18.158317,0.448330662310699,0.448330662310699,1,0,18
8301,17.7178214038538,18.147203,0.4293815961462,0.4293815961462,1,0,18
8304,17.7256510326235,18.136096,0.410444967376499,0.410444967376499,1,0,18
8307,17.733475227772,18.124997,0.391521772228,0.391521772228,1,0,18
8310,17.7412939930697,18.113906,0.3726120069303,0.3726120069303,1,0,18
8313,17.7491073322853,18.102822,0.353714667714701,0.353714667714701,1,0,18
8316,17.756915249184,18.091746,0.334830750816,0.334830750816,1,0,18
8319,17.7647177475292,18.080678,0.315960252470798,0.315960252470798,1,0,18
8322,17.7725148310811,18.069617,0.297102168918901,0.297102168918901,1,0,18
8325,17.7803065035973,18.058565,0.278258496402703,0.278258496402703,1,0,18
8328,17.788092768833,18.047519,0.259426231167001,0.259426231167001,1,0,18
8331,17.7958736305409,18.036482,0.2406083694591,0.2406083694591,1,0,18
8334,17.8036490924709,18.025452,0.221802907529103,0.221802907529103,1,0,18
8337,17.8114191583704,18.01443,0.203010841629602,0.203010841629602,1,0,18
8340,17.8191838319839,18.003415,0.184231168016101,0.184231168016101,1,0,18
8343,17.8269431170539,17.992408,0.1654648829461,0.1654648829461,1,0,18
8346,17.8346970173199,17.981409,0.146711982680099,0.146711982680099,1,0,18
8349,17.8424455365187,17.970417,0.127971463481302,0.127971463481302,1,0,18
8352,17.8501886783846,17.959433,0.1092443216154,0.1092443216154,1,0,18
8355,17.8579264466496,17.948457,0.090530553350401,0.090530553350401,1,0,18
8358,17.8656588450427,17.937488,0.0718291549573,0.0718291549573,1,0,18
8361,17.8733858772906,17.926527,0.053141122709398,0.053141122709398,1,0,18
8364,17.8811075471174,17.915573,0.0344654528826,0.0344654528826,1,0,18
8367,17.8888238582443,17.904627,0.015803141755701,0.015803141755701,1,0,18
8370,17.89653481439,17.893689,-0.002845814390003,0.002845814390003,1,0,18
8373,17.9042404192711,17.882758,-0.021482419271102,0.021482419271102,1,0,18
8376,17.9119406766015,17.871835,-0.040105676601499,0.040105676601499,1,0,18
8379,17.9196355900918,17.860919,-0.058716590091802,0.058716590091802,1,0,18
8382,17.9273251634508,17.850011,-0.077314163450801,0.077314163450801,1,0,18
8385,17.9350094003842,17.839111,-0.095898400384201,0.095898400384201,1,0,18
8388,17.9426883045958,17.828218,-0.114470304595802,0.114470304595802,1,0,18
8391,17.9503618797859,17.817332,-0.133029879785898,0.133029879785898,1,0,18
8394,17.9580301296531,17.806454,-0.151576129653101,0.151576129653101,1,0,18
8397,17.965693057893,17.795584,-0.170109057892997,0.170109057892997,1,0,18
8400,17.9733506681985,17.784722,-0.188628668198501,0.188628668198501,1,0,18
8403,17.9810029642605,17.773866,-0.207136964260503,0.207136964260503,1,0,18
8406,17.988649949767,17.763019,-0.225630949767002,0.225630949767002,1,0,18
8409,17.9962916284032,17.752179,-0.244112628403201,0.244112628403201,1,0,18
8412,18.003928003852,17.741346,-0.262582003852,0.262582003852,1,0,18
8415,18.0115590797936,17.730521,-0.2810380797936,0.2810380797936,1,0,18
8418,18.019184859906,17.719703,-0.299481859906003,0.299481859906003,1,0,18
8421,18.0268053478644,17.708893,-0.3179123478644,0.3179123478644,1,0,18
8424,18.0344205473414,17.698091,-0.3363295473414,0.3363295473414,1,0,18
8427,18.0420304620071,17.687296,-0.354734462007102,0.354734462007102,1,0,18
8430,18.0496350955288,17.676508,-0.373127095528801,0.373127095528801,1,1,18
8433,18.0572344515718,17.683745,-0.373489451571803,0.373489451571803,1,1,18
8436,18.0648285337988,17.691599,-0.373229533798799,0.373229533798799,1,1,18
8439,18.0724173458694,17.699447,-0.372970345869401,0.372970345869401,1,1,18
8442,18.080000891441,17.707289,-0.372711891441,0.372711891441,1,1,18
8445,18.0875791741688,17.715126,-0.372453174168797,0.372453174168797,1,1,18
8448,18.0951521977049,17.722957,-0.372195197704897,0.372195197704897,1,1,18
8451,18.1027199656989,17.730783,-0.3719369656989,0.3719369656989,1,1,18
8454,18.1102824817983,17.738604,-0.371678481798302,0.371678481798302,1,1,18
8457,18.1178397496477,17.746419,-0.371420749647701,0.371420749647701,1,1,18
8460,18.125391772889,17.754229,-0.371162772889001,0.371162772889001,1,1,18
8463,18.1329385551625,17.762033,-0.370905555162501,0.370905555162501,1,1,18
8466,18.1404801001048,17.769832,-0.370648100104798,0.370648100104798,1,1,18
8469,18.1480164113506,17.777626,-0.370390411350598,0.370390411350598,1,1,18
8472,18.1555474925323,17.785414,-0.3701334925323,0.3701334925323,1,1,18
8475,18.1630733472792,17.793197,-0.369876347279202,0.369876347279202,1,1,18
8478,18.1705939792186,17.800974,-0.369619979218601,0.369619979218601,1,1,18
8481,18.1781093919749,17.808746,-0.3693633919749,0.3693633919749,1,1,18
8484,18.1856195891699,17.816512,-0.3691075891699,0.3691075891699,1,1,18
8487,18.1931245744235,17.824274,-0.368850574423501,0.368850574423501,1,1,18
8490,18.2006243513521,17.832029,-0.368595351352102,0.368595351352102,1,1,18
8493,18.2081189235709,17.83978,-0.368338923570899,0.368338923570899,1,1,18
8496,18.2156082946914,17.847525,-0.368083294691399,0.368083294691399,1,1,18
8499,18.2230924683235,17.855264,-0.367828468323502,0.367828468323502,1,1,18
8502,18.2305714480739,17.862999,-0.367572448073901,0.367572448073901,1,1,18
8505,18.2380452375469,17.870727,-0.3673182375469,0.3673182375469,1,1,18
8508,18.2455138403446,17.878451,-0.367062840344602,0.367062840344602,1,1,18
8511,18.2529772600665,17.886169,-0.366808260066502,0.366808260066502,1,1,18
8514,18.2604355003094,17.893882,-0.366553500309397,0.366553500309397,1,1,18
8517,18.2678885646679,17.901589,-0.366299564667898,0.366299564667898,1,1,18
8520,18.2753364567338,17.909291,-0.366045456733801,0.366045456733801,1,1,18
8523,18.264140806613,17.916988,-0.347152806613,0.347152806613,0,1,18
8526,18.2529529260717,17.92468,-0.328272926071701,0.328272926071701,0,1,18
8529,18.241772809718,17.932366,-0.309406809718002,0.309406809718002,0,1,18
8532,18.2306004521638,17.940046,-0.2905544521638,0.2905544521638,0,1,18
8535,18.2194358480245,17.947722,-0.2717138480245,0.2717138480245,0,1,18
8538,18.2082789919195,17.955392,-0.2528869919195,0.2528869919195,0,1,18
8541,18.1971298784717,17.963057,-0.2340728784717,0.2340728784717,0,1,18
8544,18.1859885023079,17.970716,-0.215272502307901,0.215272502307901,0,1,18
8547,18.1748548580583,17.97837,-0.196484858058302,0.196484858058302,0,1,18
8550,18.1637289403579,17.986019,-0.1777099403579,0.1777099403579,0,1,18
8553,18.1526107438434,17.993663,-0.158947743843399,0.158947743843399,0,1,18
8556,18.141500263157,18.001301,-0.140199263156998,0.140199263156998,0,1,18
8559,18.1303974929444,18.008934,-0.1214634929444,0.1214634929444,0,1,18
8562,18.1193024278543,18.016561,-0.102741427854301,0.102741427854301,0,1,18
8565,18.1082150625396,18.024184,-0.084031062539598,0.084031062539598,0,1,18
8568,18.0971353916567,18.031801,-0.065334391656698,0.065334391656698,0,1,18
8571,18.0860634098657,18.039412,-0.046651409865703,0.046651409865703,0,1,18
8574,18.0749991118306,18.047019,-0.027980111830601,0.027980111830601,0,1,18
8577,18.0639424922192,18.05462,-0.009322492219201,0.009322492219201,0,1,18
8580,18.0528935457033,18.062216,0.009322454296701,0.009322454296701,0,1,18
8583,18.0418522669568,18.069806,0.027953733043201,0.027953733043201,0,1,18
8586,18.030818650659,18.077392,0.046573349340999,0.046573349340999,0,1,18
8589,18.0197926914922,18.084972,0.065179308507801,0.065179308507801,0,1,18
8592,18.0087743841424,18.092547,0.083772615857601,0.083772615857601,0,1,18
8595,17.9977637232995,18.100116,0.102352276700501,0.102352276700501,0,1,18
8598,17.986760703657,18.107681,0.120920296342998,0.120920296342998,0,1,18
8601,17.9757653199118,18.11524,0.139474680088199,0.139474680088199,0,1,18
8604,17.9647775667651,18.122794,0.158016433234899,0.158016433234899,0,1,18
8607,17.9537974389212,18.130342,0.176544561078799,0.176544561078799,0,1,18
8610,17.9428249310886,18.137886,0.1950610689114,0.1950610689114,0,1,18
8613,17.9318600379785,18.145424,0.2135639620215,0.2135639620215,0,1,18
8616,17.9209027543067,18.152956,0.232053245693301,0.232053245693301,0,1,18
8619,17.9099530747923,18.160484,0.250530925207702,0.250530925207702,0,1,18
8622,17.8990109941585,18.168007,0.268996005841498,0.268996005841498,0,1,18
8625,17.8880765071316,18.175524,0.287447492868399,0.287447492868399,0,1,18
8628,17.8771496084418,18.183036,0.3058863915582,0.3058863915582,0,1,18
8631,17.8662302928229,18.190543,0.324312707177103,0.324312707177103,0,1,18
8634,17.8553185550124,18.198044,0.3427254449876,0.3427254449876,0,1,18
8637,17.8444143897515,18.20554,0.3611256102485,0.3611256102485,0,1,18
8640,17.8335177917851,18.213032,0.3795142082149,0.3795142082149,0,1,18
8643,17.8226287558612,18.220518,0.397889244138799,0.397889244138799,0,1,18
8646,17.811747276732,18.227998,0.416250723268,0.416250723268,0,1,18
8649,17.8008733491534,18.235474,0.434600650846601,0.434600650846601,0,1,18
8652,17.7900069678848,18.242944,0.452937032115202,0.452937032115202,0,1,18
8655,17.7791481276891,18.25041,0.471261872310897,0.471261872310897,0,1,18
8658,17.7682968233328,18.25787,0.4895731766672,0.4895731766672,0,1,18
8661,17.7574530495864,18.265324,0.507870950413601,0.507870950413601,0,1,18
8664,17.7466168012237,18.272774,0.5261571987763,0.5261571987763,0,1,18
8667,17.7357880730221,18.280219,0.544430926977899,0.544430926977899,0,1,18
8670,17.7249668597634,18.287658,0.562691140236602,0.562691140236602,0,0,18
8673,17.7327915297154,18.277075,0.544283470284601,0.544283470284601,1,0,18
8676,17.7406107694874,18.265878,0.525267230512601,0.525267230512601,1,0,18
8679,17.7484245828479,18.254689,0.506264417152099,0.506264417152099,1,0,18
8682,17.7562329735626,18.243508,0.487275026437398,0.487275026437398,1,0,18
8685,17.7640359453947,18.232334,0.468298054605302,0.468298054605302,1,0,18
8688,17.771833502105,18.221168,0.449334497894998,0.449334497894998,1,0,18
8691,17.7796256474513,18.21001,0.4303843525487,0.4303843525487,1,0,18
8694,17.787412385189,18.19886,0.411447614810999,0.411447614810999,1,0,18
8697,17.795193719071,18.187717,0.392523280928998,0.392523280928998,1,0,18
8700,17.8029696528471,18.176582,0.3736123471529,0.3736123471529,1,0,18
8703,17.8107401902654,18.165455,0.354714809734602,0.354714809734602,1,0,18
8706,17.8185053350708,18.154336,0.335830664929201,0.335830664929201,1,0,18
8709,17.8262650910054,18.143224,0.3169589089946,0.3169589089946,1,0,18
8712,17.8340194618092,18.13212,0.298100538190802,0.298100538190802,1,0,18
8715,17.8417684512193,18.121024,0.2792555487807,0.2792555487807,1,0,18
8718,17.8495120629702,18.109935,0.260422937029801,0.260422937029801,1,0,18
8721,17.857250300794,18.098855,0.241604699206,0.241604699206,1,0,18
8724,17.8649831684202,18.087781,0.2227978315798,0.2227978315798,1,0,18
8727,17.8727106695754,18.076716,0.2040053304246,0.2040053304246,1,0,18
8730,17.8804328079838,18.065658,0.185225192016198,0.185225192016198,1,0,18
8733,17.8881495873677,18.054608,0.166458412632302,0.166458412632302,1,0,18
8736,17.8958610114455,18.043565,0.1477039885545,0.1477039885545,1,0,18
8739,17.9035670839338,18.032531,0.128963916066198,0.128963916066198,1,0,18
8742,17.9112678085467,18.021503,0.110235191453299,0.110235191453299,1,0,18
8745,17.9189631889952,18.010484,0.091520811004802,0.091520811004802,1,0,18
8748,17.9266532289885,17.999472,0.072818771011502,0.072818771011502,1,0,18
8751,17.9343379322323,17.988468,0.054130067767702,0.054130067767702,1,0,18
8754,17.9420173024305,17.977471,0.035453697569501,0.035453697569501,1,0,18
8757,17.9496913432841,17.966482,0.016790656715898,0.016790656715898,1,0,18
8760,17.9573600584912,17.955501,-0.001859058491203,0.001859058491203,1,0,18
8763,17.9650234517486,17.944527,-0.020496451748599,0.020496451748599,1,0,18
8766,17.9726815267489,17.933561,-0.039120526748899,0.039120526748899,1,0,18
8769,17.9803342871832,17.922603,-0.057731287183202,0.057731287183202,1,0,18
8772,17.9879817367395,17.911652,-0.076329736739499,0.076329736739499,1,0,18
8775,17.9956238791034,17.900709,-0.094914879103399,0.094914879103399,1,0,18
8778,18.0032607179584,17.889773,-0.113487717958403,0.113487717958403,1,0,18
8781,18.0108922569845,17.878845,-0.132047256984503,0.132047256984503,1,0,18
8784,18.01851849986,17.867925,-0.150593499860001,0.150593499860001,1,0,18
8787,18.0261394502602,17.857012,-0.169127450260199,0.169127450260199,1,0,18
8790,18.0337551118579,17.846106,-0.187649111857901,0.187649111857901,1,0,18
8793,18.0413654883239,17.835209,-0.206156488323902,0.206156488323902,1,0,18
8796,18.0489705833257,17.824318,-0.2246525833257,0.2246525833257,1,0,18
8799,18.0565704005285,17.813436,-0.243134400528501,0.243134400528501,1,0,18
8802,18.064164943595,17.802561,-0.261603943594999,0.261603943594999,1,0,18
8805,18.0717542161854,17.791693,-0.280061216185402,0.280061216185402,1,0,18
8808,18.0793382219571,17.780833,-0.2985052219571,0.2985052219571,1,0,18
8811,18.0869169645654,17.769981,-0.316935964565399,0.316935964565399,1,0,18
8814,18.094490447663,17.759136,-0.335354447662997,0.335354447662997,1,0,18
8817,18.1020586748996,17.748298,-0.3537606748996,0.3537606748996,1,0,18
8820,18.1096216499226,17.737468,-0.372153649922602,0.372153649922602,1,0,18
8823,18.1171793763775,17.726646,-0.390533376377501,0.390533376377501,1,0,18
8826,18.1247318579063,17.715831,-0.4089008579063,0.4089008579063,1,0,18
8829,18.1322790981489,17.705024,-0.427255098148898,0.427255098148898,1,0,18
8832,18.1398211007426,17.694224,-0.445597100742603,0.445597100742603,1,0,18
8835,18.1473578693223,17.683431,-0.4639268693223,0.4639268693223,1,0,18
8838,18.1548894075202,17.672647,-0.4822424075202,0.4822424075202,1,0,18
8841,18.1624157189664,17.661869,-0.500546718966401,0.500546718966401,1,0,18
8844,18.1699368072881,17.651099,-0.518837807288101,0.518837807288101,1,0,18
8847,18.1774526761096,17.640337,-0.5371156761096,0.5371156761096,1,0,18
8850,18.1849633290535,17.629582,-0.5553813290535,0.5553813290535,1,1,18
8853,18.1924687697398,17.636852,-0.5556167697398,0.5556167697398,1,1,18
8856,18.1999690017853,17.644737,-0.555232001785299,0.555232001785299,1,1,18
8859,18.2074640288047,17.652618,-0.5548460288047,0.5548460288047,1,1,18
8862,18.2149538544106,17.660493,-0.5544608544106,0.5544608544106,1,1,18
8865,18.2224384822125,17.668362,-0.554076482212501,0.554076482212501,1,1,18
8868,18.2299179158174,17.676226,-0.553691915817399,0.553691915817399,1,1,18
8871,18.2373921588299,17.684085,-0.553307158829899,0.553307158829899,1,1,18
8874,18.2448612148525,17.691938,-0.552923214852498,0.552923214852498,1,1,18
8877,18.2523250874846,17.699785,-0.552540087484601,0.552540087484601,1,1,18
8880,18.2597837803234,17.707627,-0.552156780323401,0.552156780323401,1,1,18
8883,18.2672372969639,17.715464,-0.551773296963898,0.551773296963898,1,1,18
8886,18.2746856409979,17.723295,-0.551390640997902,0.551390640997902,1,1,18
8889,18.2821288160155,17.731121,-0.551007816015499,0.551007816015499,1,1,18
8892,18.2895668256037,17.738942,-0.550624825603698,0.550624825603698,1,1,18
8895,18.2969996733471,17.746756,-0.550243673347097,0.550243673347097,1,1,18
8898,18.3044273628281,17.754566,-0.5498613628281,0.5498613628281,1,1,18
8901,18.3118498976264,17.76237,-0.549479897626398,0.549479897626398,1,1,18
8904,18.3192672813191,17.770169,-0.5490982813191,0.5490982813191,1,1,18
8907,18.326679517481,17.777962,-0.548717517481002,0.548717517481002,1,1,18
8910,18.3340866096842,17.78575,-0.548336609684199,0.548336609684199,1,1,18
8913,18.3228501880151,17.793533,-0.529317188015099,0.529317188015099,0,1,18
8916,18.3116215642203,17.80131,-0.510311564220299,0.510311564220299,0,1,18
8919,18.3004007328882,17.809081,-0.491319732888201,0.491319732888201,0,1,18
8922,18.2891876886112,17.816848,-0.4723396886112,0.4723396886112,0,1,18
8925,18.2779824259848,17.824609,-0.4533734259848,0.4533734259848,0,1,18
8928,18.2667849396089,17.832364,-0.434420939608902,0.434420939608902,0,1,18
8931,18.255595224087,17.840114,-0.415481224086999,0.415481224086999,0,1,18
8934,18.2444132740261,17.847859,-0.396554274026101,0.396554274026101,0,1,18
8937,18.2332390840372,17.855598,-0.377641084037201,0.377641084037201,0,1,18
8940,18.2220726487353,17.863332,-0.358740648735299,0.358740648735299,0,1,18
8943,18.210913962738,17.871061,-0.339852962738,0.339852962738,0,1,18
8946,18.1997630206678,17.878784,-0.320979020667799,0.320979020667799,0,1,18
8949,18.1886198171505,17.886502,-0.302117817150499,0.302117817150499,0,1,18
8952,18.1774843468159,17.894215,-0.283269346815899,0.283269346815899,0,1,18
8955,18.1663566042973,17.901922,-0.2644346042973,0.2644346042973,0,1,18
8958,18.1552365842313,17.909624,-0.245612584231299,0.245612584231299,0,1,18
8961,18.1441242812591,17.91732,-0.226804281259099,0.226804281259099,0,1,18
8964,18.1330196900249,17.925012,-0.2080076900249,0.2080076900249,0,1,18
8967,18.1219228051773,17.932697,-0.189225805177298,0.189225805177298,0,1,18
8970,18.1108336213682,17.940378,-0.170455621368202,0.170455621368202,0,1,18
8973,18.0997521332525,17.948053,-0.1516991332525,0.1516991332525,0,1,18
8976,18.0886783354902,17.955723,-0.132955335490202,0.132955335490202,0,1,18
8979,18.077612222744,17.963387,-0.114225222744,0.114225222744,0,1,18
8982,18.0665537896808,17.971047,-0.095506789680801,0.095506789680801,0,1,18
8985,18.0555030309708,17.978701,-0.0768020309708,0.0768020309708,0,1,18
8988,18.0444599412887,17.986349,-0.0581109412887,0.0581109412887,0,1,18
8991,18.0334245153118,17.993992,-0.039432515311802,0.039432515311802,0,1,18
8994,18.0223967477218,18.00163,-0.020766747721801,0.020766747721801,0,1,18
8997,18.011376633204,18.009263,-0.002113633204001,0.002113633204001,0,1,18
9000,18.0003641664475,18.01689,0.0165258335525,0.0165258335525,0,1,18
9003,17.9893593421442,18.024513,0.035153657855798,0.035153657855798,0,1,18
9006,17.9783621549906,18.032129,0.053766845009403,0.053766845009403,0,1,18
9009,17.9673725996871,18.039741,0.0723684003129,0.0723684003129,0,1,18
9012,17.9563906709371,18.047347,0.090956329062898,0.090956329062898,0,1,18
9015,17.945416363448,18.054948,0.109531636551999,0.109531636551999,0,1,18
9018,17.9344496719304,18.062544,0.128094328069597,0.128094328069597,0,1,18
9021,17.9234905910992,18.070134,0.1466434089008,0.1466434089008,0,1,18
9024,17.9125391156728,18.077719,0.165179884327198,0.165179884327198,0,1,18
9027,17.901595240373,18.085299,0.183703759627001,0.183703759627001,0,1,18
9030,17.8906589599262,18.092874,0.202215040073799,0.202215040073799,0,1,18
9033,17.8797302690607,18.100443,0.220712730939297,0.220712730939297,0,1,18
9036,17.8688091625098,18.108007,0.239197837490202,0.239197837490202,0,1,18
9039,17.8578956350101,18.115566,0.257670364989902,0.257670364989902,0,1,18
9042,17.846989681302,18.12312,0.276130318698002,0.276130318698002,0,1,18
9045,17.8360912961296,18.130668,0.294576703870401,0.294576703870401,0,1,18
9048,17.82520047424,18.138211,0.313010525759999,0.313010525759999,0,1,18
9051,17.8143172103847,18.145749,0.331431789615298,0.331431789615298,0,1,18
9054,17.8034414993185,18.153282,0.349840500681502,0.349840500681502,0,1,18
9057,17.7925733357999,18.160809,0.3682356642001,0.3682356642001,0,1,18
9060,17.7817127145916,18.168331,0.386618285408399,0.386618285408399,0,1,18
9063,17.7708596304583,18.175848,0.404988369541698,0.404988369541698,0,1,18
9066,17.7600140781699,18.18336,0.423345921830101,0.423345921830101,0,1,18
9069,17.7491760524995,18.190866,0.4416899475005,0.4416899475005,0,1,18
9072,17.7383455482238,18.198368,0.460022451776197,0.460022451776197,0,1,18
9075,17.727522560123,18.205864,0.478341439876999,0.478341439876999,0,1,18
9078,17.7167070829811,18.213355,0.496647917018901,0.496647917018901,0,1,18
9081,17.7058991115856,18.220841,0.514941888414398,0.514941888414398,0,1,18
9084,17.6950986407275,18.228321,0.5332223592725,0.5332223592725,0,1,18
9087,17.6843056652018,18.235797,0.5514913347982,0.5514913347982,0,1,18
9090,17.673520179807,18.243267,0.569746820193,0.569746820193,0,1,18
9093,17.6813805528284,18.250732,0.569351447171599,0.569351447171599,1,1,18
9096,17.6892354708925,18.258191,0.568955529107502,0.568955529107502,1,1,18
9099,17.6970849377851,18.265646,0.568561062214901,0.568561062214901,1,1,18
9102,17.7049289572889,18.273096,0.568167042711099,0.568167042711099,1,1,18
9105,17.7127675331842,18.28054,0.5677724668158,0.5677724668158,1,1,18
9108,17.7206006692491,18.287979,0.567378330750898,0.567378330750898,1,1,18
9111,17.7284283692587,18.295413,0.566984630741299,0.566984630741299,1,1,18
9114,17.7362506369856,18.302842,0.5665913630144,0.5665913630144,1,1,18
9117,17.7440674761993,18.310265,0.5661975238007,0.5661975238007,1,1,18
9120,17.7518788906673,18.317684,0.5658051093327,0.5658051093327,1,0,18
9123,17.7596848841545,18.30708,0.5473951158455,0.5473951158455,1,0,18
9126,17.7674854604228,18.295862,0.528376539577199,0.528376539577199,1,0,18
9129,17.7752806232318,18.284652,0.5093713767682,0.5093713767682,1,0,18
9132,17.7830703763382,18.27345,0.490379623661802,0.490379623661802,1,0,18
9135,17.790854723496,18.262256,0.471401276504,0.471401276504,1,0,18
9138,17.7986336684572,18.251069,0.452435331542802,0.452435331542802,1,0,18
9141,17.8064072149707,18.23989,0.433482785029298,0.433482785029298,1,0,18
9144,17.8141753667829,18.228719,0.4145436332171,0.4145436332171,1,0,18
9147,17.8219381276375,18.217556,0.395617872362497,0.395617872362497,1,0,18
9150,17.8296955012756,18.206401,0.376705498724398,0.376705498724398,1,0,18
9153,17.8374474914365,18.195253,0.357805508563501,0.357805508563501,1,0,18
9156,17.8451941018558,18.184113,0.3389188981442,0.3389188981442,1,0,18
9159,17.8529353362669,18.17298,0.3200446637331,0.3200446637331,1,0,18
9162,17.8606711984007,18.161856,0.301184801599302,0.301184801599302,1,0,18
9165,17.8684016919855,18.150739,0.282337308014501,0.282337308014501,1,0,18
9168,17.876126820747,18.13963,0.263503179253,0.263503179253,1,0,18
9171,17.8838465884085,18.128528,0.2446814115915,0.2446814115915,1,0,18
9174,17.8915609986901,18.117434,0.2258730013099,0.2258730013099,1,0,18
9177,17.8992700553098,18.106348,0.207077944690202,0.207077944690202,1,0,18
9180,17.9069737619828,18.09527,0.188296238017198,0.188296238017198,1,0,18
9183,17.9146721224223,18.084199,0.169526877577702,0.169526877577702,1,0,18
9186,17.9223651403385,18.073136,0.150770859661503,0.150770859661503,1,0,18
9189,17.9300528194386,18.062081,0.132028180561399,0.132028180561399,1,0,18
9192,17.9377351634281,18.051033,0.113297836571899,0.113297836571899,1,0,18
9195,17.9454121760093,18.039993,0.0945808239907,0.0945808239907,1,0,18
9198,17.9530838608818,18.028961,0.075877139118198,0.075877139118198,1,0,18
9201,17.960750221743,18.017936,0.057185778257001,0.057185778257001,1,0,18
9204,17.968411262288,18.006919,0.038507737711999,0.038507737711999,1,0,18
9207,17.9760669862087,17.99591,0.019843013791299,0.019843013791299,1,0,18
9210,17.9837173971947,17.984908,0.001190602805302,0.001190602805302,1,0,18
9213,17.9913624989336,17.973914,-0.0174484989336,0.0174484989336,1,0,18
9216,17.9990022951095,17.962928,-0.036074295109497,0.036074295109497,1,0,18
9219,18.0066367894045,17.951949,-0.0546877894045,0.0546877894045,1,0,18
9222,18.0142659854979,17.940977,-0.0732889854979,0.0732889854979,1,0,18
9225,18.0218898870666,17.930014,-0.0918758870666,0.0918758870666,1,0,18
9228,18.0295084977848,17.919058,-0.1104504977848,0.1104504977848,1,0,18
9231,18.0371218213244,17.908109,-0.129012821324402,0.129012821324402,1,0,18
9234,18.0447298613547,17.897169,-0.147560861354698,0.147560861354698,1,0,18
9237,18.052332621542,17.886235,-0.166097621542001,0.166097621542001,1,0,18
9240,18.0599301055504,17.87531,-0.184620105550401,0.184620105550401,1,0,18
9243,18.0675223170421,17.864392,-0.203130317042103,0.203130317042103,1,0,18
9246,18.0751092596757,17.853481,-0.2216282596757,0.2216282596757,1,0,18
9249,18.0826909371078,17.842578,-0.240112937107799,0.240112937107799,1,0,18
9252,18.0902673529923,17.831683,-0.258584352992301,0.258584352992301,1,0,18
9255,18.0978385109805,17.820795,-0.277043510980501,0.277043510980501,1,0,18
9258,18.1054044147215,17.809915,-0.295489414721501,0.295489414721501,1,0,18
9261,18.1129650678615,17.799043,-0.313922067861498,0.313922067861498,1,0,18
9264,18.1205204740446,17.788177,-0.332343474044599,0.332343474044599,1,0,18
9267,18.1280706369118,17.77732,-0.350750636911801,0.350750636911801,1,0,18
9270,18.1356155601016,17.76647,-0.3691455601016,0.3691455601016,1,0,18
9273,18.1431552472507,17.755627,-0.3875282472507,0.3875282472507,1,0,18
9276,18.1506897019929,17.744792,-0.405897701992899,0.405897701992899,1,0,18
9279,18.1582189279591,17.733965,-0.4242539279591,0.4242539279591,1,0,18
9282,18.1657429287781,17.723145,-0.442597928778103,0.442597928778103,1,0,18
9285,18.1732617080759,17.712332,-0.460929708075899,0.460929708075899,1,0,18
9288,18.1807752694765,17.701528,-0.479247269476499,0.479247269476499,1,0,18
9291,18.1882836166007,17.69073,-0.497553616600701,0.497553616600701,1,0,18
9294,18.1957867530672,17.67994,-0.515846753067201,0.515846753067201,1,0,18
